playerID,nameFirst,nameLast,YearStart,YearEnd,weight,height,yearID,teamID,G,AB,R,H,X2B,X3B,HR,RBI,salary
abreubo01,Bobby,Abreu,1996,2014,220,72,2010,LAA,154,573,88,146,41,1,20,78,9000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2010,LAA,154,573,88,146,41,1,20,78,9000000
abreujo02,Jose,Abreu,2014,2022,235,75,2015,CHA,154,613,88,178,34,3,30,101,7000000
abreujo02,Jose,Abreu,2014,2022,235,75,2015,CHA,154,613,88,178,34,3,30,101,8666000
abreujo02,Jose,Abreu,2014,2022,235,75,2015,CHA,154,613,88,178,34,3,30,101,11666667
abreujo02,Jose,Abreu,2014,2022,235,75,2016,CHA,159,624,67,183,32,1,25,100,7000000
abreujo02,Jose,Abreu,2014,2022,235,75,2016,CHA,159,624,67,183,32,1,25,100,8666000
abreujo02,Jose,Abreu,2014,2022,235,75,2016,CHA,159,624,67,183,32,1,25,100,11666667
abreujo02,Jose,Abreu,2014,2022,235,75,2017,CHA,156,621,95,189,43,6,33,102,7000000
abreujo02,Jose,Abreu,2014,2022,235,75,2017,CHA,156,621,95,189,43,6,33,102,8666000
abreujo02,Jose,Abreu,2014,2022,235,75,2017,CHA,156,621,95,189,43,6,33,102,11666667
abreujo02,Jose,Abreu,2014,2022,235,75,2019,CHA,159,634,85,180,38,1,33,123,7000000
abreujo02,Jose,Abreu,2014,2022,235,75,2019,CHA,159,634,85,180,38,1,33,123,8666000
abreujo02,Jose,Abreu,2014,2022,235,75,2019,CHA,159,634,85,180,38,1,33,123,11666667
abreujo02,Jose,Abreu,2014,2022,235,75,2021,CHA,152,566,86,148,30,2,30,117,7000000
abreujo02,Jose,Abreu,2014,2022,235,75,2021,CHA,152,566,86,148,30,2,30,117,8666000
abreujo02,Jose,Abreu,2014,2022,235,75,2021,CHA,152,566,86,148,30,2,30,117,11666667
abreujo02,Jose,Abreu,2014,2022,235,75,2022,CHA,157,601,85,183,40,0,15,75,7000000
abreujo02,Jose,Abreu,2014,2022,235,75,2022,CHA,157,601,85,183,40,0,15,75,8666000
abreujo02,Jose,Abreu,2014,2022,235,75,2022,CHA,157,601,85,183,40,0,15,75,11666667
ackledu01,Dustin,Ackley,2011,2016,205,73,2012,SEA,153,607,84,137,22,2,12,50,2100000
ackledu01,Dustin,Ackley,2011,2016,205,73,2012,SEA,153,607,84,137,22,2,12,50,2700000
ackledu01,Dustin,Ackley,2011,2016,205,73,2012,SEA,153,607,84,137,22,2,12,50,1700000
ackledu01,Dustin,Ackley,2011,2016,205,73,2012,SEA,153,607,84,137,22,2,12,50,2600000
ackledu01,Dustin,Ackley,2011,2016,205,73,2012,SEA,153,607,84,137,22,2,12,50,3200000
acunaro01,Ronald,Acuna,2018,2022,205,72,2019,ATL,156,626,127,175,22,2,41,101,NA
acunaro01,Ronald,Acuna,2018,2022,205,72,2023,ATL,158,643,149,217,35,4,41,106,NA
adamewi01,Willy,Adames,2018,2022,210,72,2019,TBA,152,531,69,135,25,1,20,52,NA
ahmedni01,Nick,Ahmed,2014,2022,201,74,2018,ARI,153,516,61,121,33,5,16,70,508500
ahmedni01,Nick,Ahmed,2014,2022,201,74,2018,ARI,153,516,61,121,33,5,16,70,521600
ahmedni01,Nick,Ahmed,2014,2022,201,74,2019,ARI,158,556,79,141,33,6,19,82,508500
ahmedni01,Nick,Ahmed,2014,2022,201,74,2019,ARI,158,556,79,141,33,6,19,82,521600
aikenwi01,Willie,Aikens,1977,1985,220,75,1980,KCA,151,543,70,151,24,0,20,98,NA
albieoz01,Ozzie,Albies,2017,2022,165,68,2018,ATL,158,639,105,167,40,5,24,72,NA
albieoz01,Ozzie,Albies,2017,2022,165,68,2019,ATL,160,640,102,189,43,8,24,86,NA
albieoz01,Ozzie,Albies,2017,2022,165,68,2021,ATL,156,629,103,163,40,7,30,106,NA
alfoned01,Edgardo,Alfonzo,1995,2006,210,71,1997,NYN,151,518,84,163,27,2,10,72,109000
alfoned01,Edgardo,Alfonzo,1995,2006,210,71,1997,NYN,151,518,84,163,27,2,10,72,180000
alfoned01,Edgardo,Alfonzo,1995,2006,210,71,1997,NYN,151,518,84,163,27,2,10,72,215000
alfoned01,Edgardo,Alfonzo,1995,2006,210,71,1997,NYN,151,518,84,163,27,2,10,72,1750000
alfoned01,Edgardo,Alfonzo,1995,2006,210,71,1997,NYN,151,518,84,163,27,2,10,72,2800000
alfoned01,Edgardo,Alfonzo,1995,2006,210,71,1997,NYN,151,518,84,163,27,2,10,72,4225000
alfoned01,Edgardo,Alfonzo,1995,2006,210,71,1997,NYN,151,518,84,163,27,2,10,72,5750000
